objectid,filename,youtubeid,vimeoid,title,creator,date,description,subject,areadoc-link,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
coll170,cb_ajpr0170.jpg,,,"Oficio nº 72, de 11/09/1975, dirigido al Ingeniero Jefe del ICONA en Málaga, informando de los resultados del coto El Chorrito, MA 10.070, respecto a la caza de alimañas.",José Pino Rivera,1975-09-11,"Inspeccionado en el día de hoy el coto El Chorrito, MA-10.070, respecto a la colocación de cebos para la caza de alimañas, resulta: cebos que se ha provisto 40, cebos con carnaza desaparecida por alimañas 6, cebos preparados para su uso 10 y cebos en reserva para ser preparados 33.",ICONA;Jefatura Provincial de Málaga;zonas de emergencia cinegética;cebos envenenados;guardas forestales;cotos de caza;1975,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Coto El Chorrito, Yunquera (Málaga)",36.770882,-4.920854,"Archivo de José Pino Rivera",cb_ajpr0170,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll171,cb_ajpr0171.jpg,,,"Oficio nº 71 de 09/09/1975, dirigido al Ingeniero Jefe del ICONA en Málaga, informando de los datos de animales descastados en el coto privado Las Abejas, MA 10.306.",José Pino Rivera,1975-09-09,"Del Ayuntamiento de Yunquera se han obtenido los siguientes datos de animales descastados en el coto privado Las Abejas, MA 10.306: perros errantes muertos de disparos de escopeta 8; perros muertos con veneno 1; zorros muertos a tiros 15; zorros muertos con veneno 4; cebos consumidos por alimañas 9; cebos destruidos a fuego, por su mal olor para su transporte, una vez empleados 111; y, cebos en reserva a emplear 40.",ICONA;Jefatura Provincial de Málaga;zonas de emergencia cinegética;cebos envenenados;guardas forestales;cotos de caza;1975,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Coto Las Abejas, Yunquera (Málaga)",36.749756,-4.921199,"Archivo de José Pino Rivera",cb_ajpr0171,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll172,cb_ajpr0172.jpg,,,"Oficio nº 35 de 14/10/1975, dirigido al ingeniero Miguel Álvarez Calvente, informando de la superficie afectada por procesionaria del pino en el monte Pinar de Yunquera (Málaga).",José Pino Rivera,1974-10-14,"En relación con la plaga de procesionaria, se encuentran afectadas 51 has apróximadamente en la zona baja del monte Pinar y, en pinar de pino pinaster, con un daño regular, y por focos en rodales, encontrándose dicha plaga actuando en esta fecha, con 'nidos' pequeños. NOTA.- Escrito a mano al dorso: fuente del Sallo 15 has, fuente de Malaver 15 has, hoyo del Cornicalejo 6 has y Bañas 15 has.",ICONA;Jefatura Provincial de Málaga;plagas forestales;monte Pinar de Yunquera (Málaga);guardas forestales;1974,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Las Bañas, Yunquera (Málaga)",36.747677,-4.959560,"Archivo de José Pino Rivera",cb_ajpr0172,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll173,cb_ajpr0173.jpg,,,"Oficio de 12/05/1980, dirigido al Director de la Reserva, informando que la cancela del camino de la sierra de las Nieves permanece abierta y proponiendo la instalación de un paso canadiense.",José Pino Rivera,1980-05-12,"Se viene observando que la cancela que existe en el camino de la sierra de las Nieves, permanece abierta, debido a la entrada y salida de visitantes, a pesar de tener una advertencia en cartel de entrada y salida y proponiendo la instalación de un sistema parecido al existente en la Nava de San Luis, término de Parauta. NOTA.- El sistema que propone es el llamado 'paso canadiense'",ICONA;Jefatura Provincial de Málaga;Reserva Nacional de Caza de la Serranía de Ronda;monte Pinar de Yunquera (Málaga);agentes forestales;1980,https://areadoc.blogspot.com/2020/03/sierra-blanca-de-ojen-origen-del-coto.html,"Reserva Nacional de Caza, Yunquera (Málaga)",36.722676,-4.958271,"Archivo de José Pino Rivera",cb_ajpr0173,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll174,cb_ajpr0174.jpg,,,"Oficio de 12/03/2001, del Director del Centro Meteorológico de Málaga, expresáando su gratitud y reconocimiento a su altruista colaboración en la observación meteorológica.",Francisco Sánchez Gallardo,2001-03-12,"La Organización Meteorológica Mundial ha elegido como lema del 'Día Meteorológico Mundial de 2001' (23 de marzo): Voluntarios para el tiempo y el agua. Este reconocimiento es para todas esas personas como Vd, que voluntariamente dedican parte de su tiempo a una hermosa y noble labor. Para expresar esta gratitud, el Ministerio de Medio Ambiente a través de la D.G. del I.N.M., y en atención a su altruista colaboración en la observación meteorológica, le otorga diploma que me honro en enviarle.",ICONA;Jefatura Provincial de Málaga;Instituto Nacional de Meteorología;voluntarios;agentes forestales;1980,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Centro Meteorológico de Málaga",36.718393,-4.481828,"Archivo de José Pino Rivera",cb_ajpr0174,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll175,cb_ajpr0175.jpg,,,"Escrito de 23/07/1975 de valoración de daños producidos por cabras monteses en fincas particulares en el término municipal de Yunquera (Málaga).",José Pino Rivera,1975-07-23,"Escrito de 23/07/1975 de José Pino Rivera de valoración de daños producidos por cabras monteses en fincas de propiedad particular en el término municipal de Yunquera.",ICONA;Jefatura Provincial de Málaga;Reserva Nacional de Caza de la Serranía de Ronda;monte Pinar de Yunquera (Málaga);guardas forestales;Capra pyrenaica Schinz;daños en cultivos;1975,https://areadoc.blogspot.com/2020/03/sierra-blanca-de-ojen-origen-del-coto.html,"Reserva Nacional de Caza, Yunquera (Málaga)",36.707046,-4.959965,"Archivo de José Pino Rivera",cb_ajpr0175,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll176,cb_ajpr0176.jpg,,,"Oficio nº 64, de 23/07/1975, dirigido al Director de la Reserva, adjuntando valoración de daños en cultivos producidos por cabra montés.",José Pino Rivera,1975-07-23,"Adjunto remito a V.S. valoración de daños producidos por cabra montés, en las fincas colindantes del perímetro Norte-Este de la Reserva. Ascienden las valoraciones a la cantidad total de 63.885 Ptas.",ICONA;Jefatura Provincial de Málaga;Reserva Nacional de Caza de la Serranía de Ronda;Capra pyrenaica Schinz;valoración de daños;guardas forestales;1975,https://areadoc.blogspot.com/2023/02/sobre-la-reserva-nacional-de-caza-de-la.html,"Reserva Nacional de Caza, Yunquera (Málaga)",36.707046,-4.959965,"Archivo de José Pino Rivera",cb_ajpr0176,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll177,cb_ajpr0177.jpg,,,"Oficio nº 83, de 29/09/1975, dirigido al Ingeniero Jefe del ICONA en Málaga, informando sobre un manantial del monte Pinar de Yunquera (sierra Blanquilla) existente en la zona colindante con la finca 'Peregila'.",José Pino Rivera,1975-09-29,"En respuesta a su escrito de solicitud de informe sobre manantial del monte Pinar de Yunquera (Málaga), en Sierra Blanquilla, resulta que personado en compañía de dos de los copropietarios de dicha parcela de 'Peregila' hay lo siguiente: dicho manantial, único en aquella zona, se encuentra a 6 m. del límite del monte, en su zona Oeste, bajo una roca y rodeado de pimpollos de Pinus halepensis, agotado superficialmente, sus aguas han sido conducidas por un caño de piedra hacia la zona norte del mismo, y a unos 32 m. donde, sobre tierra hay una fuente, adonde iba a parar el agua conducida, actualmente sin agua. NOTA.- Al dorso se describe sobre un croquis la situación del manantial y puntos de amojonamiento, senda real y parcela de 'Peregila'.",ICONA;Jefatura Provincial de Málaga;fuentes;monte Pinar de Yunquera (Málaga);sierra Blanquilla;guardas forestales;1975,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Reserva Nacional de Caza, Yunquera (Málaga)",36.755835,-4.910799,"Archivo de José Pino Rivera",cb_ajpr0177,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll178,cb_ajpr0178.jpg,,,"Oficio nº 55, de 13/01/1975, dirigido a Miguel Álvarez Calvente, Ingeniero del ICONA en Málaga, informando de la necesidad de abrir dos tramos de cortafuegos en el monte Pinar de Yunquera (Málaga).",José Pino Rivera,1975-01-13,"Pongo en su conocimiento que el monte Pinar tiene necesidad de apertura de dos tramos de cortafuegos para su protección contra incendiso; el 1º desde el cerro de las Esquerencias al cerro del Alcornocalejo, y el 2º desde la peña de Lorón hasta la linde de la Regentilla, bajando a su vez por la la linde de la finca El Convento.",ICONA;Jefatura Provincial de Málaga;monte Pinar de Yunquera (Málaga);cortafuegos;incendios forestales;guardas forestales;1975,https://areadoc.blogspot.com/2019/05/los-trabajos-forestales-en-el-pinsapar.html,"Monte Pinar de Yunquera (Málaga)",36.750547,-4.964562,"Archivo de José Pino Rivera",cb_ajpr0178,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll179,cb_ajpr0179.jpg,,,"Oficio nº 54, de 13/01/1975, dirigido a Miguel Álvarez Calvente, Ingeniero del ICONA en Málaga, informando de la necesidad de reparación y apertura de sendas en sierra Blanquilla, en el monte Pinar de Yunquera (Málaga).",José Pino Rivera,1975-01-13,"Pongo en su conocimiento que el monte Pinar, en su parcela de sierra Blanquilla, tiene necesidad de reparación de las sendas de que dispone y apertura de un tramo que, bajando desde el puerto de los Dornajos, descienda por la garganta que forma el tajo de Valdegrajas y el tajo de la Cabrilla, en la parte de la ladera norte de dicho monte.",ICONA;Jefatura Provincial de Málaga;monte Pinar de Yunquera (Málaga);construcción de caminos;reparación de caminos;guardas forestales;1975,https://areadoc.blogspot.com/2019/05/los-trabajos-forestales-en-el-pinsapar.html,"Sierra Blanquilla, Yunquera (Málaga)",36.768774,-4.905929,"Archivo de José Pino Rivera",cb_ajpr0179,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll180,cb_ajpr0180.jpg,,,"Oficio de 15/09/1979, dirigido al Ingeniero Jefe del ICONA en Málaga, informando de la citación para asistir al Juzgado de Ronda a juicio de faltas por infracción de la Ley de Caza en la Reserva Nacional.",José Pino Rivera,1979-09-15,"Pongo en su conocimiento que por el Secretario del Juzgado Municipal de Yunquera le ha sido entregada cédula de citación para asistir a un juicio verbal de faltas, en el Juzgado de Distrito de Ronda, en relación con la denuncia presentada por la Guardia Civil de Yunquera por infracción de la Ley de Caza, cometida en la Reserva Nacional de la Serranía de Ronda.",ICONA;Jefatura Provincial de Málaga;Reserva Nacional de Caza de la Serranía de Ronda;caza;denuncias;Guardia Civil;agentes forestales;1979,https://areadoc.blogspot.com/2020/03/sierra-blanca-de-ojen-origen-del-coto.html,"Reserva Nacional de Caza, Yunquera (Málaga)",36.720067,-4.962513,"Archivo de José Pino Rivera",cb_ajpr0180,image/oficio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO.
coll181,cb_ajpr0181.jpg,,,"Parte del incendio forestal del 07/06/1975 del barranco del Monje, parte baja de la cañada de Bellina, monte Pinar de Yunquera (Málaga).",José Pino Rivera,1975-06-07,"El 7 y 8 de junio de 1975 se produjo un incendio forestal en el barranco del Monje cuando se quemaban restos de vegetación de la apertura del cortafuegos. De repente se levantó viento por la ladera del monte, de arriba a abajo, extendiendo las llamas de la hoguera y prendiendo la vegetación natural del borde del cortafuegos que se estaba abriendo. El tiempo transcurrido desde el aviso hasta que se inició el ataque directo fue de dos horas. Actuaron en la extinción del incendio 17 paisanos, 32 peones forestales del ICONA, 23 de personal de El Burgo, 9 guardias civiles y 6 guardas forestales. Se quemaron en total 16 ha, de las cuales 7 ha arboladas de pino carrasco (10.000 pies menores de 15 cm de diámetro y 1.200 pies mayores de 15 cm).",monte Pinar de Yunquera (Málaga);incendios forestales;personal civil;guardia civil;guardas forestales;ICONA;pino carrasco;1975,https://areadoc.blogspot.com/2022/03/el-incendio-forestal-del-barranco-del.html,"Barranco del Monje, Yunquera (Málaga)",36.743941,-4.971993,"Archivo de José Pino Rivera",cb_ajpr0181,image/parte de incendio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll182,cb_ajpr0182.jpg,,,"Informe del incendio forestal del 07/06/1975 del barranco del Monje, parte baja de la cañada de Bellina, monte Pinar de Yunquera (Málaga), realizado por el guarda forestal del ICONA José Pino Rivera.",José Pino Rivera,1975-06-11,"Según el informe redactado por José Pino Rivera, reponsable de la dirección de los trabajos de extinción del incendio forestal, el relato de lo sucedido es el que sigue: 'Las causas del siniestro se produjeron por viento inesperado que hizo su aparición sobre las 13:30 horas del día 7, habiéndose realizada la quema de residuos con toda normalidad, pero en el preciso momento que finalizaba la quema de residuos en la cañada del Monje, por personal obrero al cuidado del guarda forestal José Jiménez Gago, aparece el viento con dirección de arriba hacia abajo extendiendo las llamas hacia los lados del quemadero alcanzando los lados del cortafuego y prendiendo con rapidez en dos frente y, aunque la rápida intervención fue oportuna en parte, una segunda racha de viento aumentó las llamas sin poder hacer nada dicho guarda con su personal obrero, limitándose a avisar a la localidad y, situarse en el lugar del terreno donde fuera más eficiente la labor de extinción, lográndolo en parte. Yunquera, a 11 de Junio de 1975. El Guarda Forestal del ICONA. José Pino Rivera.",monte Pinar de Yunquera (Málaga);incendios forestales;personal civil;guardia civil;guardas forestales;ICONA;pino carrasco;1975,https://areadoc.blogspot.com/2022/03/el-incendio-forestal-del-barranco-del.html,"Barranco del Monje, Yunquera (Málaga)",36.743941,-4.971993,"Archivo de José Pino Rivera",cb_ajpr0182,image/informe de incendio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll183,cb_ajpr0183.jpg,,,"Parte del incendio forestal del 07/06/1975 del barranco del Monje, parte baja de la cañada de Bellina, finca particular de El Convento, término de El Burgo (Málaga).",José Pino Rivera,1975-06-07,"El 7 y 8 de junio de 1975 se produjo un incendio forestal en el barranco del Monje cuando se quemaban restos de vegetación de la apertura del cortafuegos. De repente se levantó viento por la ladera del monte, de arriba a abajo, extendiendo las llamas de la hoguera y prendiendo la vegetación natural del borde del cortafuegos que se estaba abriendo. El tiempo transcurrido desde el aviso hasta que se inició el ataque directo fue de dos horas. Actuaron en la extinción del incendio 17 paisanos, 32 peones forestales del ICONA, 23 de personal de El Burgo, 9 guardias civiles y 6 guardas forestales. Se quemaron en total 4 ha, de las cuales 0,5 ha arboladas ocupadas por 1 pinsapo y pino carrasco (400 pies menores de 15 cm de diámetro y 100 pies mayores de 15 cm).",finca El Convento de El Burgo (Málaga);incendios forestales;personal civil;guardia civil;guardas forestales;ICONA;Abies pinsapo Boiss.;pino carrasco;1975,https://areadoc.blogspot.com/2022/03/el-incendio-forestal-del-barranco-del.html,"Barranco del Monje, Yunquera (Málaga)",36.743941,-4.971993,"Archivo de José Pino Rivera",cb_ajpr0183,image/parte de incendio,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
coll184,cb_ajpr0184.jpg,,,"Manual de prevención y lucha contra los incendios forestales. ICONA, Ministerio de Agricultura (1973).",Creaciones EFER,1973,"Manual de prevención y lucha contra los incendios forestales. ICONA. Ministerio de Agricultura, Secretaría General Técnica, Servicio de Publicaciones Agrarias. Creaciones EFER. Depósito Legal M-2826-1973.",incendios forestales;manuales;ICONA;1973,https://areadoc.blogspot.com/2021/11/pepe-pino-la-conservacion-de-la.html,"Paseo de Infanta Isabel, Madrid",40.409039,-3.689740,"Archivo de José Pino Rivera",cb_ajpr0184,image/manual,image/jpg,esp,,https://creativecommons.org/licenses/by-nc-nd/3.0/deed.es_CO
